MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932777,0.0000000
MsgID.LOCAL_POSITION,2646.3330000,8.6001015,18.3980045,-4.9473329
MsgID.LOCAL_VELOCITY,2646.3330000,-6.3024035,-0.6996685,0.0894935
MsgID.GLOBAL_POSITION,0.0000000,-122.3955332,37.7933435,4.9510000
MsgID.LOCAL_VELOCITY,0.0000000,-6.7500000,-1.4600000,0.0400000
MsgID.LOCAL_POSITION,2646.5830000,7.0919881,18.0065804,-4.9530811
MsgID.LOCAL_VELOCITY,2646.5830000,-6.8186498,-1.5881376,0.0442067
MsgID.GLOBAL_POSITION,0.0000000,-122.3955391,37.7933283,4.9490000
MsgID.LOCAL_VELOCITY,0.0000000,-7.2100000,-2.2800000,0.0500000
MsgID.LOCAL_POSITION,2646.8330000,5.3444924,17.4741650,-4.9481759
MsgID.LOCAL_VELOCITY,2646.8330000,-7.2668724,-2.3810251,0.0853985
MsgID.GLOBAL_POSITION,0.0000000,-122.3955466,37.7933102,4.9400000
MsgID.LOCAL_VELOCITY,0.0000000,-7.6400000,-3.0500000,0.0200000
MsgID.LOCAL_POSITION,2647.0830000,3.3249989,16.7867870,-4.9390817
MsgID.LOCAL_VELOCITY,2647.0830000,-7.6704097,-3.1323915,0.0349180
MsgID.GLOBAL_POSITION,0.0000000,-122.3955555,37.7932935,4.9350000
MsgID.LOCAL_VELOCITY,0.0000000,-7.1800000,-3.2200000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932777,0.0000000
MsgID.LOCAL_POSITION,2647.3330000,1.5022213,15.9782238,-4.9339404
MsgID.LOCAL_VELOCITY,2647.3330000,-6.9492397,-3.1723838,0.0048114
MsgID.GLOBAL_POSITION,0.0000000,-122.3955639,37.7932795,4.9370000
MsgID.LOCAL_VELOCITY,0.0000000,-5.2900000,-2.6600000,-0.1000000
MsgID.LOCAL_POSITION,2647.5830000,-0.0859601,15.2015743,-4.9409776
MsgID.LOCAL_VELOCITY,2647.5830000,-4.9004526,-2.5152180,-0.1061513
MsgID.GLOBAL_POSITION,0.0000000,-122.3955716,37.7932700,4.9540000
MsgID.LOCAL_VELOCITY,0.0000000,-3.7400000,-2.3200000,-0.0300000
MsgID.LOCAL_POSITION,2647.8330000,-0.9730957,14.5656261,-4.9539599
MsgID.LOCAL_VELOCITY,2647.8330000,-3.5836272,-2.4468887,0.0019297
MsgID.GLOBAL_POSITION,0.0000000,-122.3955789,37.7932636,4.9420000
MsgID.LOCAL_VELOCITY,0.0000000,-2.9400000,-3.2600000,-0.0100000
MsgID.LOCAL_POSITION,2648.0830000,-1.6647120,13.9175091,-4.9428053
MsgID.LOCAL_VELOCITY,2648.0830000,-2.8435459,-3.4038124,-0.0339096
MsgID.GLOBAL_POSITION,0.0000000,-122.3955900,37.7932571,4.9430000
MsgID.LOCAL_VELOCITY,0.0000000,-2.1600000,-4.1700000,-0.0500000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932777,0.0000000
MsgID.LOCAL_POSITION,2648.3330000,-2.3877151,12.8679619,-4.9444728
MsgID.LOCAL_VELOCITY,2648.3330000,-2.0570014,-4.2869763,-0.0306700
MsgID.GLOBAL_POSITION,0.0000000,-122.3956030,37.7932517,4.9480000
MsgID.LOCAL_VELOCITY,0.0000000,-1.3500000,-4.9600000,0.0000000
MsgID.LOCAL_POSITION,2648.5830000,-2.9501300,11.7292452,-4.9486365
MsgID.LOCAL_VELOCITY,2648.5830000,-1.2285286,-5.0862122,-0.0238831
MsgID.GLOBAL_POSITION,0.0000000,-122.3956159,37.7932499,4.9550000
MsgID.LOCAL_VELOCITY,0.0000000,-0.5100000,-5.7000000,-0.0300000
MsgID.LOCAL_POSITION,2648.8330000,-3.0725210,10.5546513,-4.9571533
MsgID.LOCAL_VELOCITY,2648.8330000,-0.3946017,-5.8124142,-0.0580995
MsgID.GLOBAL_POSITION,0.0000000,-122.3956318,37.7932509,4.9540000
MsgID.LOCAL_VELOCITY,0.0000000,0.2600000,-6.3300000,0.0300000
MsgID.LOCAL_POSITION,2649.0830000,-2.9577808,9.0786104,-4.9537511
MsgID.LOCAL_VELOCITY,2649.0830000,0.3836675,-6.4288244,0.0237155
MsgID.GLOBAL_POSITION,0.0000000,-122.3956524,37.7932527,4.9530000
MsgID.LOCAL_VELOCITY,0.0000000,1.0600000,-6.9600000,-0.0300000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932777,0.0000000
MsgID.LOCAL_POSITION,2649.3330000,-2.7072682,7.1236835,-4.9540501
MsgID.LOCAL_VELOCITY,2649.3330000,1.2048198,-7.0564861,-0.0094788
MsgID.GLOBAL_POSITION,0.0000000,-122.3956727,37.7932569,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,1.8800000,-7.4800000,-0.0200000
MsgID.LOCAL_POSITION,2649.5830000,-2.1976867,5.3535929,-4.9589972
MsgID.LOCAL_VELOCITY,2649.5830000,2.0540473,-7.5845056,-0.0390052
MsgID.GLOBAL_POSITION,0.0000000,-122.3956932,37.7932620,4.9650000
MsgID.LOCAL_VELOCITY,0.0000000,2.6700000,-7.9100000,0.0000000
MsgID.LOCAL_POSITION,2649.8330000,-1.6339912,3.5266607,-4.9655852
MsgID.LOCAL_VELOCITY,2649.8330000,2.7709923,-7.9171610,0.0320601
MsgID.GLOBAL_POSITION,0.0000000,-122.3957165,37.7932686,4.9530000
MsgID.LOCAL_VELOCITY,0.0000000,2.9300000,-7.2700000,0.0300000
MsgID.LOCAL_POSITION,2650.0840000,-0.9106196,1.5106597,-4.9528942
MsgID.LOCAL_VELOCITY,2650.0840000,2.9030094,-7.0647840,0.0370924
MsgID.GLOBAL_POSITION,0.0000000,-122.3957356,37.7932731,4.9610000
MsgID.LOCAL_VELOCITY,0.0000000,2.4400000,-5.6000000,-0.0700000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932777,0.0000000
MsgID.LOCAL_POSITION,2650.3340000,-0.4539033,-0.0960461,-4.9649210
MsgID.LOCAL_VELOCITY,2650.3340000,2.3565536,-5.3661184,-0.0844303
MsgID.GLOBAL_POSITION,0.0000000,-122.3957481,37.7932772,4.9790000
MsgID.LOCAL_VELOCITY,0.0000000,1.9200000,-4.0900000,0.0300000
MsgID.LOCAL_POSITION,2650.5840000,0.0279457,-1.1346456,-4.9782729
MsgID.LOCAL_VELOCITY,2650.5840000,1.8641967,-3.8962169,0.0800554
MsgID.GLOBAL_POSITION,0.0000000,-122.3957564,37.7932820,4.9660000
MsgID.LOCAL_VELOCITY,0.0000000,1.4700000,-2.6400000,0.0900000
MsgID.LOCAL_POSITION,2650.8340000,0.5333817,-1.8552402,-4.9643197
MsgID.LOCAL_VELOCITY,2650.8340000,1.4052812,-2.4417083,0.0835745
MsgID.GLOBAL_POSITION,0.0000000,-122.3957634,37.7932847,4.9620000
MsgID.LOCAL_VELOCITY,0.0000000,0.9500000,-1.2600000,0.0500000
MsgID.LOCAL_POSITION,2651.0840000,0.8152294,-2.4324319,-4.9616876
MsgID.LOCAL_VELOCITY,2651.0840000,0.8787116,-1.0924263,0.0722488
MsgID.GLOBAL_POSITION,0.0000000,-122.3957640,37.7932865,4.9600000
MsgID.LOCAL_VELOCITY,0.0000000,0.4100000,0.0200000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932777,0.0000000
MsgID.LOCAL_POSITION,2651.3340000,0.9889079,-2.4082072,-4.9608378
MsgID.LOCAL_VELOCITY,2651.3340000,0.3348177,0.2050261,-0.0239542
MsgID.GLOBAL_POSITION,0.0000000,-122.3957632,37.7932863,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1200000,1.1800000,-0.0100000
MsgID.LOCAL_POSITION,2651.5840000,0.9341734,-2.3545837,-4.9581861
MsgID.LOCAL_VELOCITY,2651.5840000,-0.2170284,1.3570910,-0.0399248
MsgID.GLOBAL_POSITION,0.0000000,-122.3957599,37.7932844,4.9610000
MsgID.LOCAL_VELOCITY,0.0000000,-0.6600000,2.2700000,-0.0200000
MsgID.LOCAL_POSITION,2651.8340000,0.7008644,-1.9222851,-4.9597001
MsgID.LOCAL_VELOCITY,2651.8340000,-0.7532436,2.4717875,-0.0243788
MsgID.GLOBAL_POSITION,0.0000000,-122.3957492,37.7932820,4.9560000
MsgID.LOCAL_VELOCITY,0.0000000,-1.0200000,2.9700000,-0.0600000
MsgID.LOCAL_POSITION,2652.0840000,0.4245788,-0.9519617,-4.9555092
MsgID.LOCAL_VELOCITY,2652.0840000,-1.0444579,2.9618926,-0.0826314
MsgID.GLOBAL_POSITION,0.0000000,-122.3957421,37.7932804,4.9430000
MsgID.LOCAL_VELOCITY,0.0000000,-0.9300000,2.4500000,-0.0500000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932777,0.0000000
MsgID.LOCAL_POSITION,2652.3340000,0.2926868,-0.4170313,-4.9417028
MsgID.LOCAL_VELOCITY,2652.3340000,-0.8955150,2.3308151,-0.0791402
MsgID.GLOBAL_POSITION,0.0000000,-122.3957372,37.7932794,4.9430000
MsgID.LOCAL_VELOCITY,0.0000000,-0.6200000,1.4700000,-0.1900000
MsgID.LOCAL_POSITION,2652.5840000,0.1704444,0.0042883,-4.9463625
MsgID.LOCAL_VELOCITY,2652.5840000,-0.5724483,1.3135813,-0.2305400
MsgID.GLOBAL_POSITION,0.0000000,-122.3957344,37.7932784,4.9600000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2900000,0.6700000,-0.1600000
MsgID.LOCAL_POSITION,2652.8340000,0.0718730,0.2397885,-4.9617271
MsgID.LOCAL_VELOCITY,2652.8340000,-0.2625481,0.6021672,-0.1612580
MsgID.GLOBAL_POSITION,0.0000000,-122.3957311,37.7932777,4.9140000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1700000,0.4000000,0.8500000
MsgID.LOCAL_POSITION,2653.0840000,-0.0199009,0.5239347,-4.8768325
MsgID.LOCAL_VELOCITY,2653.0840000,-0.1732351,0.3970869,1.1263827
MsgID.GLOBAL_POSITION,0.0000000,-122.3957309,37.7932762,4.5180000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1300000,0.2800000,1.9600000
MsgID.STATE,0.0000000,True,True,1
